ticker,cik
TREO,0002041208
BWOW,0002053791
FCHDF,0002048847
ARSTY,0002044984
PWRL,0002052053
MYX,0002080087
PSBTY,0002063685
BXRLY,0002056450
SOEZ,0002057388
CGL,0001934387
SSRLY,0002073972
SVICY,0002074157
GIVE,0002074158
JHPCY,0002071868
KWF,0002068224
PBRRY,0002034467
UHP,0002034767
GLSA,0002040733
SOLC,0002041869
KYTFY,0002042187
AOJE,0002048803
OYES,0002055187
YLY,0002053115
PLAI,0002058867
ONWRY,0002059986
HZRBY,0002060217
SUIS,0002060703
TKCYY,0002066601
GLIV,0001852024
BRRR,0001841175
AUGCF,0001839290
EMI,0001838003
TSLVF,0001852753
BITW,0001723788
AAAU,0001708646
BITB,0001763415
OBTC,0001767057
BTCO,0001855781
SVIX,0001793497
TCRG,0001879270
XXC,0001875994
ARKB,0001869699
FXB,0001353611
GJO,0001340909
SIVR,0001450922
USL,0001405528
FGDL,0001858258
PICS,0001841644
MANA,0001852023
GLNK,0001852025
GBAT,0001852040
TPTA,0001674356
FUU,0001703118
GLDM,0001618181
SCRNY,0001544379
VCRDX,0001812286
DGCOF,0001809267
IAUM,0001759124
AIXC,0001460702
SGOL,0001450923
IPB,0001267332
PYT,0001294808
KTN,0001283337
MROSY,0001516535
UGA,0001396878
OAK-PA,0001403528
KTH,0001283464
OPITQ,0001456772
PPLT,0001460235
JTGEY,0001472033
ATLCP,0001464343
IVHI,0001009919
VBREY,0001000377
ELC,0001348952
FXA,0001353614
GEHDF,0001291313
JBK,0001284143
GJR,0001353226
FXC,0001353612
GJS,0001356284
UNL,0001405513
UDN,0001383149
ETI-P,0001427437
GLTR,0001483386
OGC,0001487326
GJP,0001343491
GJH,0001286405
NRUC,0000070502
CTBB,0000068622
CHSCP,0000823277
TSM,0001046179
XSIAX,0001124959
OXYWS,0000797468
DYNTQ,0000720875
NHFLF,0001075822
MADL,0001052354
ILPLF,0002012855
LBRJ,0001999119
ETHA,0002000638
PRGY,0001997698
CRGT,0001958489
NEXR,0001885408
EIIA,0001896036
HMH,0002021880
MEDG,0002022097
LPCHY,0002023870
GFTTY,0002023719
GSUI,0002034012
ELCG,0002039096
AMPM,0002049323
SUWA,0002051146
VAII,0002052096
SMFSY,0002048270
ALEUY,0002046098
QSOL,0002074409
BKPOY,0002075877
SMPHY,0002063413
IDXMF,0002067171
LCDC,0002071166
FNIGY,0002073638
TPZEY,0002073655
MCL,0002064863
FIT,0002065232
ACMIF,0002065282
JXAMY,0002065485
TDOG,0002064314
THCLY,0002064381
MEON,0002059702
BWIV,0002082847
GLVPY,0002089499
HACQ,0002089982
FDXF,0002082247
RONE,0002078721
EUPX,0002078871
MDKR,0002078035
RNGT,0002078653
VNTXF,0001754180
VIVO,0001681348
WDSP,0001813744
SMERY,0001830056
GACW,0001872421
YSWY,0001859836
GJT,0001357660
FXF,0001353615
EVON,0002075036
STJNY,0002077242
VGNT,0002078008
ASKRY,0002078895
CPXXY,0002071911
ELFTY,0002073615
NWCYY,0002073913
WENC,0002104260
RACC,0002118032
MNTGY,0002123346
JOSS,0002067746
BMOK,0002071607
TGRGF,0002094900
FRTRY,0002098710
TRGS,0002098780
ETHB,0002099103
KCAC-UN,0002102713
BLDC,0002097508
UDUD,0002097903
SVIV,0002098242
OBOCY,0002094691
TRAX,0002091349
LKYLY,0002091585
NATNF,0002096533
KLRA,0002096997
MZYX,0002097376
DYBTY,0002085208
YIFE,0002084038
PAAC,0002087446
TRBG,0002088375
SNEVY,0002089488
CLBR,0002091024
GSNR,0002025000
BVENY,0002095292
ODKUY,0002108124
KNWAY,0002109545
AELKY,0002110583
BAGZ,0002115027
GAVA,0002035053
MDDTY,0002038958
NGCOY,0002092248
FRTT,0002092967
NBKBY,0002093618
ZJGIY,0002093654
MRUWY,0002093667
MDKGY,0002098332
LNTCY,0002098381
MAIR,0002098430
NRGFF,0002102593
SKAI,0002103029
MSBT,0002103612
SSHBY,0002107375
NHKSY,0002087500
MWC,0002083526
QMLS,0002084026
QRED,0002085177
LPSL,0002085796
CLSO,0002085932
CSHR,0002087587
PTAXY,0002089174
TEICY,0002089506
BRUN,0002090646
CDTHY,0002091663
SHILY,0002111790
CVCPY,0002120046
YKCLY,0002107946
KERCY,0002107989
VRXA,0002079109
WLII,0002083946
TKVA,0002084032
POCH,0002085836
ZGJLY,0002087840
ZSHLY,0002088776
IDAC,0002090441
LTGR,0002104177
SUMA,0002105838
APXC,0002093856
PALO,0002101562
AACP,0002102123
QLEP,0002102155
GLED,0002091484
RENGY,0002092252
APUR,0002093524
ACAA,0002096900
AIIR,0002097725
PRNSY,0002098329
GRLMF,0002055938
MXUBY,0002061911
SWOL,0002054459
DAVI,0002039072
HAMA,0002067016
SSTR,0002067602
RGGG,0002063022
GST,0002064551
HGT,0002065655
FSSL,0002065812
GONYF,0002081438
TCLXY,0002073804
GRVT,0002078037
NPIXY,0002072389
DNJF,0002062397
AIB,0002070542
BIREY,0002073268
METRY,0002073643
AWATY,0002092258
XE,0002088896
KPET,0002095297
LABT,0002079272
SICCY,0002098860
BHAV,0002097288
SWBKY,0002098324
GBNB,0002106762
JLZQ,0002107062
SCOP,0002108383
MMXGY,0002109556
ACGC,0002111542
CAII,0002115404
GOOG,0001652044
USB-PA,0000036104
BRK-A,0001067983
ASMLF,0000937966
TSMWF,0001046179
BABAF,0001577552
PCCYF,0001108329
JPM-PC,0000019617
JPM-PD,0000019617
BML-PG,0000070858
NVSEF,0001114448
BML-PH,0000070858
RYDAF,0001306965
BML-PL,0000070858
BAC-PB,0000070858
TOYOF,0001094517
CILJF,0001268896
BAC-PK,0000070858
BML-PJ,0000070858
BAC-PE,0000070858
SAPGF,0001000184
HBCYF,0001089113
WFC-PY,0000072971
MBFJF,0000067088
BHPLF,0000811809
WFC-PL,0000072971
SNEJF,0000313838
NONOF,0000353278
BCDRF,0000891478
EADSF,0001378580
ABLZF,0001091587
TBB,0000732717
ABBNY,0001091587
SNYNF,0001121404
UNLYF,0000217410
BUDFF,0001668717
BTAFF,0001303523
WFC-PC,0000072971
DTEGF,0000946770
GLAXF,0001131399
BPAQF,0000313807
RTPPF,0000863064
SMFNF,0001022837
IDEXF,0001438656
BYDDF,0001445162
NCRRP,0000070866
CMXHF,0001274152
AIQUF,0001161167
BAESF,0000895564
SNPMF,0001123658
MBGAF,0001067318
NETTF,0001110646
NTTYY,0000769594
USB-PH,0000036104
EBBNF,0000895728
CTA-PB,0000030554
USB-PP,0000036104
PPRUF,0001445465
AMXOF,0001129137
GS-PA,0000886982
MS-PK,0000895421
GS-PD,0000886982
MS-PA,0000895421
PBR-A,0001119639
KDDIF,0001106215
STOHF,0001140625
MS-PI,0000895421
MS-PF,0000895421
OXY,0000797468
MS-PE,0000895421
RLXXF,0000929869
DUK-PA,0001326160
FMCCT,0001026214
BAIDF,0001329099
BAMXF,0001446250
DGEAF,0000835403
EIPAF,0001002242
CCZ,0001166691
BYMOF,0001446250
WEBNF,0000719245
IFNNF,0001107457
MZHOF,0001335730
HTHIF,0000047710
NGGTF,0001004315
TKPHF,0001395064
SCHW-PD,0000316709
DKILF,0001446519
BECEF,0000718940
SPG-PJ,0001063761
BSQKZ,0001512673
CTA-PA,0000030554
TNCAF,0001232384
INGVF,0001039765
MET-PA,0001099219
TRPCF,0001269238
ITOCF,0000355363
NOKBF,0000924613
MET-PE,0001099219
LLDTF,0001160106
BBVXF,0000842180
HLNCF,0001900304
TCANF,0001232384
PSA-PH,0001393311
JDCMF,0001549802
HNDAF,0000715153
PLDGP,0001045609
SVNDF,0001359519
BAMGF,0001001085
PINXF,0001569964
TCKRF,0000886986
CRARF,0001279967
HEI-A,0000046619
ENAKF,0001136808
RBSPF,0000844150
ALL-PB,0000899051
ERIXF,0000717826
PUKPF,0001116578
WOPEF,0000844551
FNCTF,0001038143
PSA-PK,0001393311
LEN-B,0000920760
ALL-PH,0000899051
CIXPF,0001535628
BCLYF,0000312069
RSMDF,0000943819
CODGF,0001012037
LAAOF,0001791706
ORXCF,0001070304
TEFOF,0000814052
VODPF,0000839923
BBDO,0001160330
GNMSF,0001434265
ANNSF,0001700171
DLR-PK,0001297996
FOX,0001754301
HRNNF,0001712356
CAJPY,0000016988
STMEF,0000932787
HKHHF,0001142231
AMSYF,0001243429
SAXPF,0001436778
RYAOF,0001038683
MKC-V,0000063754
TNRSF,0001190723
RSTRF,0001618755
SOJC,0000092122
CAJFF,0000016988
HMRZF,0001396282
FCNCB,0000798941
DLR-PJ,0001297996
FWONK,0001560385
COCSF,0000910631
ICHGF,0000858446
TELNF,0001126113
RCIAF,0000733099
XPNGF,0001810997
EXAS,0001124140
Z,0001617640
STT-PG,0000093751
KYOCF,0000057083
KYOCY,0000057083
EJPRF,0001093028
FWONB,0001560385
HIG-PG,0000874766
POAHF,0001450346
FITBI,0000035527
NRSCF,0001163653
JHIUF,0001159152
SPXSF,0001518542
RYLPF,0000313216
AMCCF,0001748790
SURDF,0001450159
BIO-B,0000012208
NWS,0001564708
CHKIF,0001041668
ADTTF,0001158838
KEY-PK,0000091576
FNMAS,0000310522
FSNUF,0000904868
TEVJF,0000818686
SSMXF,0001517231
CRERF,0001078642
KEY-PJ,0000091576
SGIOF,0001281721
FNMAJ,0000310522
FRFFF,0000915191
FNMAH,0000310522
PTPIF,0001547873
NLY-PG,0001043219
APO-PA,0001858681
NLY-PF,0001043219
KEY-PI,0000091576
NIOIF,0001736541
FNGD,0000927971
GFIOF,0001172724
NCSYF,0001003935
RKLIF,0000930157
SVYSF,0000930826
GELYF,0001474968
NMPGY,0001333172
WSO-B,0000105016
FMCQF,0001333141
MAA-PI,0000912595
LBRDB,0001611983
RF-PC,0001281761
SNNUF,0000845982
BF-B,0000014693
LBRDK,0001611983
BZLFF,0001072397
ALMMF,0001161611
ERRAF,0001127248
ACGLO,0000947484
UHAL-B,0000004457
SBYSF,0001786909
TAP-A,0000024545
DQJCF,0001446597
PBNNF,0001504122
WPPGF,0000806968
PIRBF,0001437441
PRYMF,0001437672
NNGPF,0001690981
GPAEF,0001347557
MNBEF,0001034983
KIKOF,0001446656
AEGOF,0000769218
CUKPF,0001125259
FREJO,0001026214
YAMHF,0001447100
GLIBB,0002057463
NDEKF,0000353991
ASRMF,0001123452
CIG-C,0001157557
JGSHF,0001567172
LBTYB,0001570585
UEPCN,0000100826
CXMSF,0001076378
SAPIF,0002072563
DINRF,0001544379
PSORF,0000938323
AGNCM,0001423689
RZB,0000898174
AGNCN,0001423689
UEPEO,0000100826
UEPEP,0000100826
PSNYW,0001884082
SASOF,0000314590
VNORP,0000899689
AMH-PH,0001562401
OSCUF,0001600520
NWOEF,0001372920
CWEN-A,0001567683
CLUS,0001346287
VNO-PL,0000899689
UEPCP,0000100826
FRT-PC,0000034903
AMH-PG,0001562401
VNO-PM,0000899689
GS-PC,0000886982
ATH-PA,0001527469
UEPEN,0000100826
BLBLF,0001723690
NGD,0000800166
VOYA-PB,0001535929
XZJCF,0001562805
GIFLF,0001438569
FMCKI,0001026214
OCANF,0001487326
KOSCF,0001668501
PADEF,0001489079
GIFOF,0001438569
MSUXF,0001710864
ATDRF,0001647435
DSECF,0001481045
CMSA,0000811156
UEPEM,0000100826
YMHAY,0001447100
SLG-PI,0001040971
KIM-PM,0000879101
RNR-PF,0000913144
KIM-PL,0000879101
BCUCF,0001581285
KAKKF,0001447126
FMCCI,0001026214
BMRPF,0001671235
LIFX,0001581760
GIKLY,0001438569
PCG-PA,0001004980
HACBY,0000793742
PCG-PB,0001004980
ALTB,0001642365
RUSHB,0001012019
UNMA,0000005513
SFGRF,0002084022
BLFBY,0001506721
OAK-PB,0001403528
SLFPF,0001370418
RTMVF,0001516536
MITUF,0001446420
BPOPO,0000763901
HGMCF,0001023514
SSRGF,0000921638
ZLDPF,0002068427
JSM,0001593538
PHTCF,0000078150
EPR-PG,0001045450
PCG-PE,0001004980
PPENF,0001469395
PCG-PD,0001004980
PCG-PC,0001004980
FNMFN,0000310522
PCG-PH,0001004980
GAB-PG,0000794685
PCG-PG,0001004980
GAERF,0001378239
AXS-PE,0001214816
DTW,0000936340
SPTJF,0000908732
AKO-B,0000925261
PCG-PI,0001004980
DISPF,0001671750
TCMFF,0000932470
LBTYK,0001570585
SLMBP,0001032033
GEF-B,0000043920
DLAKF,0001049724
SF-PB,0000720672
REXR-PB,0001571283
TWO-PC,0001465740
PBI-PB,0000078814
BHFAL,0001685040
TGNA,0000039899
TYTMF,0001447101
MOG-B,0000067887
VLYPP,0000714310
CIM-PD,0001409493
RYKKF,0001592049
CIM-PB,0001409493
TWO-PB,0001465740
HOVNP,0000357294
TWO-PA,0001465740
WRB-PE,0000011544
SOHGY,0001536787
WBS-PF,0000801337
CIM-PC,0001409493
VLYPO,0000714310
RLJ-PA,0001511337
PEB-PF,0001474098
PEB-PE,0001474098
BBU,0001654795
CIM-PA,0001409493
BATRK,0001958140
PEGRF,0001455633
ASB-PE,0000007789
TY-P,0000099614
PTXAF,0001545057
HMDCF,0001648257
FMCCG,0001026214
BELFB,0000729580
MFA-PB,0001055160
UA,0001336917
FNMAM,0000310522
BHFAP,0001685040
AILLI,0000018654
TRTN-PA,0001660734
NSA-PA,0001618563
BATRB,0001958140
WELPP,0000107815
AILLM,0000018654
AILLN,0000018654
SOCGP,0000092108
CDGLF,0001448611
FNMAN,0000310522
ATROB,0000008063
SRG-PA,0001628063
TROLB,0000098677
AILIM,0000018654
FMCCJ,0001026214
FNMAI,0000310522
NHNKF,0001543726
CODQL,0001770561
WBHC,0000885275
GLPGF,0001421876
TBNGY,0001489088
AILLO,0000018654
CENTA,0000887733
LXP-PC,0000910108
FNMAT,0000310522
AILIN,0000018654
FNMAK,0000310522
IFCNF,0002035057
FNMAL,0000310522
FNMFM,0000310522
AHL-PE,0001267395
AILLP,0000018654
IVR-PC,0001437071
WLYB,0000107140
FNMAO,0000310522
FNMAG,0000310522
FNMFO,0000310522
LILAK,0001712184
NGL-PB,0001504461
ARZTF,0001423210
GDV-PH,0001260729
AGM-A,0000845877
FISK,0001553079
GRPFF,0000912892
EVOTF,0001412558
NGL-PC,0001504461
BFS-PD,0000907254
FMCCL,0001026214
OGCP,0001553079
FMCKL,0001026214
LTGHF,0001569963
PMT-PA,0001464423
PMT-PB,0001464423
GNL-PA,0001526113
BXMX,0001298699
SBOEF,0001578955
LILAB,0001712184
HCXY,0001280784
GAB-PH,0000794685
FMCCS,0001026214
MHLA,0001412100
AHL-PD,0001267395
FMCCO,0001026214
CODI-PB,0001345126
FMCKN,0001026214
FREJN,0001026214
CMGMF,0001503154
FMCCN,0001026214
GLOP-PB,0001598655
FMCKO,0001026214
FMCKJ,0001026214
FMCKM,0001026214
FREGP,0001026214
GLOP-PC,0001598655
GLOP-PA,0001598655
FMCCH,0001026214
FMCCK,0001026214
SENEA,0000088948
BH,0001726173
HL-PB,0000719413
FMCCP,0001026214
FMCCM,0001026214
FMCKP,0001026214
GRAF-UN,0001897463
FXCNF,0001164009
HCACU,0002079013
CODI-PA,0001345126
GAM-PB,0000040417
INN-PE,0001497645
IIPR-PA,0001677576
ATLC,0001464343
GTN-A,0000043196
MEOBF,0001345099
DRDGF,0001023512
DGICB,0000800457
CMRE-PD,0001503584
CMRE-PB,0001503584
HOVVB,0000357294
CMRE-PC,0001503584
AGM-PD,0000845877
GDRZF,0001072725
HLTC,0001561032
HVT-A,0000216085
GGT-PE,0000921671
MAKOF,0001784930
DIAX,0001608742
GGN-PB,0001313510
BRSYF,0001505065
UMH-PD,0000752642
OXLCM,0001495222
AIRTP,0000353184
MTGRF,0001537543
ECCX,0001604174
KELYB,0000055135
MITT-PA,0001514281
NEWTI,0001587987
PTCHF,0001782999
OXLCO,0001495222
CRD-B,0000025475
NCV-PA,0001214935
MITT-PB,0001514281
AVHHL,0001762303
VSOGF,0001762506
ARTNB,0000863110
CKDXF,0001815620
ERLFF,0001271554
CNTHP,0000023426
IHRTB,0001400891
GSCCF,0001896084
CNLPL,0000023426
GUT-PC,0001080720
NCZ-PA,0001227857
DFPH,0001799191
DSX-PB,0001318885
CNTHO,0000023426
RVRF,0001641601
MTMV,0001393044
CHMI-PB,0001571776
RLFTY,0001854078
BHR-PB,0001574085
PRRUF,0001506184
CNTHN,0000023426
SLNCF,0001479615
APLMW,0001944885
CNLHP,0000023426
DVS,0001542028
OPGN,0001293818
ARCXF,0001243429
CNLTP,0000023426
CNLTL,0000023426
IPHYF,0001598599
CNPWM,0000023426
BHR-PD,0001574085
PRTHU,0001653558
CHMI-PA,0001571776
CNLHO,0000023426
CNPWP,0000023426
LANDP,0001495240
CNLPM,0000023426
CNLTN,0000023426
CDR-PC,0000761648
ENO,0000071508
CDR-PB,0000761648
CNLHN,0000023426
BNIGF,0001851651
IVEVF,0001756594
SB-PD,0001434754
ECXJ,0001823635
SB-PC,0001434754
EBRCZ,0001347123
DLNG-PA,0001578453
NVNXF,0001859795
WONDF,0001882839
CHPGF,0001394189
LUCN,0001726079
RNWF,0000096664
TTSH,0001552800
SINC,0001532595
BBXIB,0001814974
OCGSF,0000942149
CRTD,0001357671
AOAO,0002042320
RAASY,0001804583
AHT-PF,0001232582
AHT-PD,0001232582
RDIB,0000716634
ECF-PA,0000793040
SOHOO,0001301236
AHT-PG,0001232582
SFDL,0000818677
AHT-PH,0001232582
AHT-PI,0001232582
BCV-PA,0000009521
BCTF,0001668340
OFED,0001501078
RGBPP,0001589150
GLU-PB,0001282957
PELI,0002037431
ATEK,0001882198
RLFTF,0001854078
CPTP,0000202947
IXAQF,0001852019
BKSC,0001007273
GSL-PB,0001430725
KBSR,0001482430
CULL,0001845799
ENDI,0001908984
TKLS,0001429393
FUUFF,0001703118
CMCAF,0001865248
JOCM,0001907425
GGROU,0001489874
CBRRF,0001845149
FBIOP,0001429260
SOHON,0001301236
HSTC,0000797564
GTMAY,0001163560
HCIL,0001086303
ASCBF,0001876716
FSHPU,0001850059
STRC,0001050446
PROCF,0001863362
ILLR,0001769624
BCOW,0001847360
TRLC,0001550453
GRFXF,0001816723
DMYY,0001915380
MDNAF,0001807983
CIZN,0001075706
ARRKF,0001855743
VICP,0001468639
NZEOF,0001445654
NSRCF,0001302084
JETBF,0001846084
BBXIA,0001814974
UONEK,0001041657
VTYB,0001509302
RMHI,0001452804
WINV,0001854463
MLMC,0001099234
CCTSF,0001865861
WSKEF,0001738699
OAKU,0001945422
SGTM,0001895251
GFASY,0001389207
EAXR,0000832370
AVLNF,0001362898
GBNY,0001823365
BIOE,0001723059
ANPCF,0001620678
PTN,0000911216
ANEB,0001815974
OMCC,0001000045
ILLMF,0001861233
AATC,0000943034
LTSV,0001619312
CLCS,0001569340
HSTI,0001365388
GWLL,0001800373
OSBK,0001076691
XTXXF,0001891512
ZIVO,0001101026
CTGL,0001498067
WVVIP,0000838875
SCYYF,0001408146
LTCH,0001826000
HLLK,0001331421
VWFB,0001913838
MRZLF,0001301854
BZRD,0001765826
UOKA,0001741534
AFGC,0001042046
TBMC,0001934945
BRCNF,0001158399
WHLM,0001013706
FALC,0000922521
SFES,0000086115
BQST,0001568628
FNCH,0001733257
CBSTF,0001776738
WHLRD,0001527541
GLBZ,0000890066
ODDAF,0001949766
KNDYF,0001703292
SALM,0001050606
PRNAF,0001131343
HOOK,0001760542
MNTCF,0002123346
TVE,0001376986
MCLE,0001827855
ULY,0001603652
BNSOF,0000846546
HMMR,0001539680
TVC,0001376986
CMBM,0001738177
GRFXY,0001816723
AGLY,0001673504
BGAVD,0001500620
CYCA,0001383088
TAIT,0000942126
SWISF,0001771755
PNPL,0001654672
EVTK,0001816554
PMDI,0000806517
PMEDF,0001868079
APHD,0001490054
OBULD,0001927026
CJAX,0001763925
FEOVF,0000936801
ASPU,0001487198
SPEV,0000764630
SITS,0001468978
CARV,0001016178
MGTI,0001001601
NEXCF,0001737270
SILEF,0001545224
FULO,0001092570
SCGY,0001276531
FLYYQ,0001498710
NGHI,0001574676
VQSSF,0001777765
GBCS,0000727346
GLUC,0001420108
EXDW,0001634293
EESH,0001138867
BRRN,0001397795
MVCO,0000924095
SFUNY,0001294404
EGLXF,0001854233
YQAI,0001976923
ILXP,0001115864
BBBXF,0001548958
LCHD,0001715433
FGCO,0001377167
WNFT,0001528188
SUIC,0001394108
NXMH,0001811530
RSCF,0001103090
EGTYF,0001629632
UCLE,0001543623
VISL,0001565228
TGCB,0001815632
ACRL,0001584618
NMGX,0000891417
MTTCF,0001828098
CANN,0001477009
GRST,0000792935
NUVI,0001410708
WDLF,0001281984
FZMD,0000319016
BWMG,0001166708
VCNX,0001205922
VMNT,0001605057
RDAR,0001384365
ECIA,0000930775
UCASU,0001723517
CETXP,0001435064
GPLL,0001883083
DTGI,0001014052
HHHEF,0000825171
JFBR,0001885408
IWAL,0001498372
TPHS,0000724742
KNOS,0001108248
JRSS,0001597892
AXIM,0001514946
MYCB,0001556801
AGNPF,0001642178
MAJI,0001492448
ZYXIQ,0000846475
SSHT,0001975222
BYOC,0001386049
SNNC,0001313938
ITRM,0001659323
GOGR,0001378866
SSKN,0001051514
RNGC,0001434740
SYIN,0001292490
TNBI,0001452011
INKW,0001585380
SRMX,0000841533
EBZT,0001730869
DTCK,0001949478
CARM,0001485003
WHLRP,0001527541
BKTH,0001144392
CLSDQ,0001539029
SFWJ,0001919847
SPQS,0000803097
BRLL,0001631463
MGHL,0001162283
CPWR,0000827099
MOBBW,0001898643
VYRE,0001127007
PCYN,0000812306
PLSH,0001552189
PHBI,0001435181
FVTI,0001626745
GMZP,0001973160
HBUV,0001639068
GSPI,0001461708
CDSG,0000946112
KITL,0001608092
VERO,0001409269
NTRR,0001512886
RTON,0001580262
ESSI,0001490873
MDEX,0001318268
CRDV,0001084551
BSLK,0001841125
ADMG,0001171008
BEGI,0001483646
INNI,0001098482
KACLF,0001865468
ZPTA,0001843714
BLPG,0001416697
EHVVF,0001653606
ASII,0001464865
KOAN,0000897078
APSI,0001553264
TPICQ,0001455684
MMMW,0001117228
MASN,0001486452
SHGI,0001874138
GZIC,0001286648
GXXM,0001681556
EDGM,0001652958
OXBRW,0001584831
GMBL,0001451448
FRQN,0001624517
GWSO,0001430300
EMED,0001715819
DPUI,0001791929
ENDV,0001528172
USDP,0001610682
GIPL,0001837774
AITXD,0001498148
SONX,0001407973
SCPX,0001476963
DWAY,0001394638
ACBM,0001622996
SNPW,0001343465
DSGT,0001413909
ECDA,0001922858
DLTI,0001420368
SONG,0001671132
COSG,0001706509
CICC,0001534254
AHII,0001545236
ELOX,0001035354
IMCI,0000884650
BAC-PL,0000070858
BAC-PM,0000070858
MER-PK,0000070858
BAC-PN,0000070858
BAC-PO,0000070858
BAC-PP,0000070858
BAC-PQ,0000070858
BAC-PS,0000070858
BACRP,0000070858
TCPA,0000099070
FHN-PC,0000036966
FHN-PE,0000036966
FHN-PF,0000036966
FHN-PH,0000036966
CELG-RI,0000014272
KIM-PN,0000879101
GSCE,0000886982
GRWLF,0000850918
GRWTF,0000850918
GWLPF,0000850918
GRWFF,0000850918
RMTHF,0000876779
AGM-PE,0000845877
AGM-PF,0000845877
AGM-PG,0000845877
AGM-PH,0000845877
DX-PC,0000826675
MCHPP,0000827054
UNTCW,0000798949
ABAKF,0000790500
NPPXF,0000769594
BCEFF,0000718940
BCEPF,0000718940
BCEXF,0000718940
BCAEF,0000718940
BCENF,0000718940
BCEIF,0000718940
BCPPF,0000718940
VSECU,0000102752
TDDWW,0000098222
TDGMW,0000098222
NSARO,0000013372
NSARP,0000013372
SIGIP,0000230557
BUSEP,0000314489
VLYPN,0000714310
WBS-PG,0000801337
GAB-PK,0000794685
GAB-RI,0000794685
BPOPM,0000763901
DHTI,0000725394
WBKCY,0000719245
SCHW-PJ,0000316709
GL-PD,0000320335
SOCGM,0000092108
FNMAP,0000310522
MSEXP,0000066004
NTRSO,0000073124
MOVAA,0000072573
CFR-PB,0000039263
DDT,0000028917
FCELB,0000886128
BA-PA,0000012927
SF-PC,0000720672
SFB,0000720672
SF-PD,0000720672
CDZIP,0000727273
BPPFF,0000313807
CMSC,0000811156
CMSD,0000811156
CMS-PC,0000811156
AUB-PA,0000883948
ALL-PI,0000899051
ALL-PJ,0000899051
BOH-PA,0000046195
BOH-PB,0000046195
ASB-PF,0000007789
WRB-PH,0000011544
ASBA,0000007789
WRB-PF,0000011544
WRB-PG,0000011544
INVUP,0000862651
CHSCL,0000823277
CHSCM,0000823277
CHSCN,0000823277
CHSCO,0000823277
FCNCO,0000798941
FCNCP,0000798941
FCNCN,0000798941
RDGAD,0000812152
HWCPZ,0000750577
CFG-PE,0000759944
CFG-PH,0000759944
CFG-PI,0000759944
KMPB,0000860748
TELFY,0000814052
F-PB,0000037996
F-PC,0000037996
F-PD,0000037996
LNC-PD,0000059558
SLNHP,0000064463
INPAP,0000051434
HBANL,0000049196
HBANZ,0000049196
HBANM,0000049196
HBANP,0000049196
KEY-PL,0000091576
SCE-PG,0000092103
SCE-PL,0000092103
SCE-PN,0000092103
SCE-PM,0000092103
WELPM,0000107815
CNOBP,0000712771
KGCRF,0000701818
VAL-WT,0000314808
FULTP,0000700564
XELLL,0000072903
PNMXO,0000081023
TFC-PI,0000092230
TFC-PO,0000092230
TFC-PR,0000092230
PAASF,0000771992
AEFC,0000769218
NEE-PN,0000753308
NEE-PW,0000753308
NEE-PT,0000753308
NEE-PU,0000753308
NEE-PV,0000753308
NEE-PS,0000753308
HACBF,0000793742
T-PA,0000732717
CCNEP,0000736772
T-PC,0000732717
UMBFO,0000101382
AILIO,0000018654
AILIP,0000018654
MTB-PJ,0000036270
MTB-PH,0000036270
MTB-PK,0000036270
CTDD,0000068622
SOJD,0000092122
SOJE,0000092122
SOMN,0000092122
SOJF,0000092122
ORANY,0001038143
SREA,0001032208
STNDF,0001087711
SNTUF,0001087711
BFH-PA,0001101215
TEN-PE,0001166663
TEN-PF,0001166663
HTHL,0001170839
BRKRP,0001109354
ABR-PD,0001253986
ABR-PE,0001253986
ABR-PF,0001253986
BFS-PE,0000907254
BERZ,0000927971
ACGLN,0000947484
FNGO,0000927971
FNGS,0000927971
FNGU,0000927971
GDXD,0000927971
DULL,0000927971
FLYD,0000927971
FLYU,0000927971
RWT-PA,0000930236
RWTN,0000930236
RWTP,0000930236
RWTQ,0000930236
RWTO,0000930236
COF-PI,0000927628
COF-PJ,0000927628
COF-PK,0000927628
COF-PL,0000927628
COF-PN,0000927628
FLG-PU,0000910073
FLG-PA,0000910073
TXEMF,0000909112
BNKD,0000927971
BNKU,0000927971
BULZ,0000927971
JETU,0000927971
JETD,0000927971
CARD,0000927971
CARU,0000927971
SHNY,0000927971
WTID,0000927971
WTIU,0000927971
GDXU,0000927971
NRGD,0000927971
NRGU,0000927971
OILD,0000927971
OILU,0000927971
STRF,0001050446
STRK,0001050446
STRD,0001050446
NLY-PI,0001043219
NLY-PJ,0001043219
FREJP,0001026214
FMCKK,0001026214
PTIXW,0001022899
PAAPU,0001070423
CMLSQ,0001058623
CNDIF,0001045520
NEWEN,0001004315
NMKCP,0001004315
NMKBP,0001004315
NMPWP,0001004315
MGR,0001004434
MGRB,0001004434
MGRD,0001004434
MGRE,0001004434
RZC,0000898174
ARES-PB,0001176948
AERGP,0000879911
BAMKF,0001001085
BKAMF,0001001085
BKFAF,0001001085
BKFPF,0001001085
LFMDP,0000948320
SPE-PC,0000897802
CTLPP,0000896429
BKFOF,0001001085
BRPSF,0001001085
BRFCF,0001001085
BKPA,0001001085
BNH,0001001085
BNJ,0001001085
BROXF,0001001085
BXDIF,0001001085
BRCFF,0001001085
BKFDF,0001001085
EFSCP,0001025835
TSLTF,0001144800
TACPF,0001144800
TRNTF,0001144800
BMPA,0001130781
BBBY-WT,0001130713
BANC-PF,0001169770
NBRWF,0001163739
HNNAZ,0001145255
